regime,regimeLabel,factorKey,factorLabel,factorValue,metricKey,metricLabel,ratioMean,ratioCount
arrivals_gt_departures,Arrivals > Departures,lookaheadH,Greedy Lookahead Horizon H (steps),15,vehiclesInNetwork,Vehicles In Network (Final),0.970395314420448,1
arrivals_gt_departures,Arrivals > Departures,lookaheadH,Greedy Lookahead Horizon H (steps),16,vehiclesInNetwork,Vehicles In Network (Final),0.973430466565521,1
arrivals_gt_departures,Arrivals > Departures,lookaheadH,Greedy Lookahead Horizon H (steps),17,vehiclesInNetwork,Vehicles In Network (Final),0.9724408955298719,1
arrivals_gt_departures,Arrivals > Departures,lookaheadH,Greedy Lookahead Horizon H (steps),18,vehiclesInNetwork,Vehicles In Network (Final),0.9732870358763507,1
arrivals_gt_departures,Arrivals > Departures,lookaheadH,Greedy Lookahead Horizon H (steps),19,vehiclesInNetwork,Vehicles In Network (Final),0.975603945000721,1
arrivals_gt_departures,Arrivals > Departures,lookaheadH,Greedy Lookahead Horizon H (steps),20,vehiclesInNetwork,Vehicles In Network (Final),0.9748674762209105,1
arrivals_gt_departures,Arrivals > Departures,queueStdWeight,Queue Std Weight,0,sumAvgWaitTimes,Sum of Average Wait Times (Final),0.8857317086743917,1
arrivals_gt_departures,Arrivals > Departures,queueStdWeight,Queue Std Weight,1.0526,sumAvgWaitTimes,Sum of Average Wait Times (Final),0.8983561519768479,1
arrivals_gt_departures,Arrivals > Departures,queueStdWeight,Queue Std Weight,2.1053,sumAvgWaitTimes,Sum of Average Wait Times (Final),0.8899407622626536,1
arrivals_gt_departures,Arrivals > Departures,queueStdWeight,Queue Std Weight,3.1579,sumAvgWaitTimes,Sum of Average Wait Times (Final),0.8966461421074448,1
arrivals_gt_departures,Arrivals > Departures,queueStdWeight,Queue Std Weight,4.2105,sumAvgWaitTimes,Sum of Average Wait Times (Final),0.8895131075700573,1
arrivals_gt_departures,Arrivals > Departures,queueStdWeight,Queue Std Weight,5.2632,sumAvgWaitTimes,Sum of Average Wait Times (Final),0.8904514509180007,1
arrivals_gt_departures,Arrivals > Departures,queueStdWeight,Queue Std Weight,6.3158,sumAvgWaitTimes,Sum of Average Wait Times (Final),0.8898390928308535,1
arrivals_gt_departures,Arrivals > Departures,queueStdWeight,Queue Std Weight,7.3684,sumAvgWaitTimes,Sum of Average Wait Times (Final),0.8988900641535926,1
arrivals_gt_departures,Arrivals > Departures,queueStdWeight,Queue Std Weight,8.4211,sumAvgWaitTimes,Sum of Average Wait Times (Final),0.8926844160056095,1
arrivals_gt_departures,Arrivals > Departures,queueStdWeight,Queue Std Weight,9.4737,sumAvgWaitTimes,Sum of Average Wait Times (Final),0.8913449138054897,1
arrivals_gt_departures,Arrivals > Departures,queueStdWeight,Queue Std Weight,10.5263,sumAvgWaitTimes,Sum of Average Wait Times (Final),0.8904731883591689,1
arrivals_gt_departures,Arrivals > Departures,queueStdWeight,Queue Std Weight,11.5789,sumAvgWaitTimes,Sum of Average Wait Times (Final),0.8905702955096679,1
arrivals_gt_departures,Arrivals > Departures,queueStdWeight,Queue Std Weight,12.6316,sumAvgWaitTimes,Sum of Average Wait Times (Final),0.8906126226130597,1
arrivals_gt_departures,Arrivals > Departures,queueStdWeight,Queue Std Weight,13.6842,sumAvgWaitTimes,Sum of Average Wait Times (Final),0.8936833545738591,1
arrivals_gt_departures,Arrivals > Departures,queueStdWeight,Queue Std Weight,14.7368,sumAvgWaitTimes,Sum of Average Wait Times (Final),0.8967585310068336,1
arrivals_gt_departures,Arrivals > Departures,queueStdWeight,Queue Std Weight,15.7895,sumAvgWaitTimes,Sum of Average Wait Times (Final),0.9063575172279369,1
arrivals_gt_departures,Arrivals > Departures,queueStdWeight,Queue Std Weight,16.8421,sumAvgWaitTimes,Sum of Average Wait Times (Final),0.8973165957178119,1
arrivals_gt_departures,Arrivals > Departures,queueStdWeight,Queue Std Weight,17.8947,sumAvgWaitTimes,Sum of Average Wait Times (Final),0.8947914446990913,1
arrivals_gt_departures,Arrivals > Departures,queueStdWeight,Queue Std Weight,18.9474,sumAvgWaitTimes,Sum of Average Wait Times (Final),0.8943227686304249,1
arrivals_gt_departures,Arrivals > Departures,queueStdWeight,Queue Std Weight,20,sumAvgWaitTimes,Sum of Average Wait Times (Final),0.9012539955808272,1
arrivals_gt_departures,Arrivals > Departures,queueStdWeight,Queue Std Weight,0,sumQueueSizes,Total Queue Size (Final),0.9566068474293725,1
arrivals_gt_departures,Arrivals > Departures,queueStdWeight,Queue Std Weight,1.0526,sumQueueSizes,Total Queue Size (Final),0.9571954179942346,1
arrivals_gt_departures,Arrivals > Departures,queueStdWeight,Queue Std Weight,2.1053,sumQueueSizes,Total Queue Size (Final),0.9575761024901671,1
arrivals_gt_departures,Arrivals > Departures,queueStdWeight,Queue Std Weight,3.1579,sumQueueSizes,Total Queue Size (Final),0.957145566019847,1
arrivals_gt_departures,Arrivals > Departures,queueStdWeight,Queue Std Weight,4.2105,sumQueueSizes,Total Queue Size (Final),0.9565673017436208,1
arrivals_gt_departures,Arrivals > Departures,queueStdWeight,Queue Std Weight,5.2632,sumQueueSizes,Total Queue Size (Final),0.9579899383152999,1
arrivals_gt_departures,Arrivals > Departures,queueStdWeight,Queue Std Weight,6.3158,sumQueueSizes,Total Queue Size (Final),0.9552888686661863,1
arrivals_gt_departures,Arrivals > Departures,queueStdWeight,Queue Std Weight,7.3684,sumQueueSizes,Total Queue Size (Final),0.9578398204066146,1
arrivals_gt_departures,Arrivals > Departures,queueStdWeight,Queue Std Weight,8.4211,sumQueueSizes,Total Queue Size (Final),0.95773980607056,1
arrivals_gt_departures,Arrivals > Departures,queueStdWeight,Queue Std Weight,9.4737,sumQueueSizes,Total Queue Size (Final),0.9573559420546223,1
arrivals_gt_departures,Arrivals > Departures,queueStdWeight,Queue Std Weight,10.5263,sumQueueSizes,Total Queue Size (Final),0.9586686983516797,1
arrivals_gt_departures,Arrivals > Departures,queueStdWeight,Queue Std Weight,11.5789,sumQueueSizes,Total Queue Size (Final),0.9580791816631938,1
arrivals_gt_departures,Arrivals > Departures,queueStdWeight,Queue Std Weight,12.6316,sumQueueSizes,Total Queue Size (Final),0.9573353198904027,1
arrivals_gt_departures,Arrivals > Departures,queueStdWeight,Queue Std Weight,13.6842,sumQueueSizes,Total Queue Size (Final),0.958728955431315,1
arrivals_gt_departures,Arrivals > Departures,queueStdWeight,Queue Std Weight,14.7368,sumQueueSizes,Total Queue Size (Final),0.9588947594610309,1
arrivals_gt_departures,Arrivals > Departures,queueStdWeight,Queue Std Weight,15.7895,sumQueueSizes,Total Queue Size (Final),0.9611062657211836,1
arrivals_gt_departures,Arrivals > Departures,queueStdWeight,Queue Std Weight,16.8421,sumQueueSizes,Total Queue Size (Final),0.9606268389084618,1
arrivals_gt_departures,Arrivals > Departures,queueStdWeight,Queue Std Weight,17.8947,sumQueueSizes,Total Queue Size (Final),0.9594229833178459,1
arrivals_gt_departures,Arrivals > Departures,queueStdWeight,Queue Std Weight,18.9474,sumQueueSizes,Total Queue Size (Final),0.9587067032932336,1
arrivals_gt_departures,Arrivals > Departures,queueStdWeight,Queue Std Weight,20,sumQueueSizes,Total Queue Size (Final),0.960475955890712,1
arrivals_gt_departures,Arrivals > Departures,queueStdWeight,Queue Std Weight,0,sumStdTotalWaitTimes,Sum of Std Total Wait Times (Final),0.723542544933017,1
arrivals_gt_departures,Arrivals > Departures,queueStdWeight,Queue Std Weight,1.0526,sumStdTotalWaitTimes,Sum of Std Total Wait Times (Final),0.7201762956754272,1
arrivals_gt_departures,Arrivals > Departures,queueStdWeight,Queue Std Weight,2.1053,sumStdTotalWaitTimes,Sum of Std Total Wait Times (Final),0.7229339701441976,1
arrivals_gt_departures,Arrivals > Departures,queueStdWeight,Queue Std Weight,3.1579,sumStdTotalWaitTimes,Sum of Std Total Wait Times (Final),0.7200498579094587,1
arrivals_gt_departures,Arrivals > Departures,queueStdWeight,Queue Std Weight,4.2105,sumStdTotalWaitTimes,Sum of Std Total Wait Times (Final),0.7225948651295798,1
arrivals_gt_departures,Arrivals > Departures,queueStdWeight,Queue Std Weight,5.2632,sumStdTotalWaitTimes,Sum of Std Total Wait Times (Final),0.7192677441055412,1
arrivals_gt_departures,Arrivals > Departures,queueStdWeight,Queue Std Weight,6.3158,sumStdTotalWaitTimes,Sum of Std Total Wait Times (Final),0.7213617655487798,1
arrivals_gt_departures,Arrivals > Departures,queueStdWeight,Queue Std Weight,7.3684,sumStdTotalWaitTimes,Sum of Std Total Wait Times (Final),0.7192521476966085,1
arrivals_gt_departures,Arrivals > Departures,queueStdWeight,Queue Std Weight,8.4211,sumStdTotalWaitTimes,Sum of Std Total Wait Times (Final),0.7210529575339154,1
arrivals_gt_departures,Arrivals > Departures,queueStdWeight,Queue Std Weight,9.4737,sumStdTotalWaitTimes,Sum of Std Total Wait Times (Final),0.7205135561818687,1
arrivals_gt_departures,Arrivals > Departures,queueStdWeight,Queue Std Weight,10.5263,sumStdTotalWaitTimes,Sum of Std Total Wait Times (Final),0.7197847940345792,1
arrivals_gt_departures,Arrivals > Departures,queueStdWeight,Queue Std Weight,11.5789,sumStdTotalWaitTimes,Sum of Std Total Wait Times (Final),0.7195689077247672,1
arrivals_gt_departures,Arrivals > Departures,queueStdWeight,Queue Std Weight,12.6316,sumStdTotalWaitTimes,Sum of Std Total Wait Times (Final),0.7197269611195469,1
arrivals_gt_departures,Arrivals > Departures,queueStdWeight,Queue Std Weight,13.6842,sumStdTotalWaitTimes,Sum of Std Total Wait Times (Final),0.7193836625520649,1
arrivals_gt_departures,Arrivals > Departures,queueStdWeight,Queue Std Weight,14.7368,sumStdTotalWaitTimes,Sum of Std Total Wait Times (Final),0.7171173543188789,1
arrivals_gt_departures,Arrivals > Departures,queueStdWeight,Queue Std Weight,15.7895,sumStdTotalWaitTimes,Sum of Std Total Wait Times (Final),0.7172901774126953,1
arrivals_gt_departures,Arrivals > Departures,queueStdWeight,Queue Std Weight,16.8421,sumStdTotalWaitTimes,Sum of Std Total Wait Times (Final),0.7173609108291722,1
arrivals_gt_departures,Arrivals > Departures,queueStdWeight,Queue Std Weight,17.8947,sumStdTotalWaitTimes,Sum of Std Total Wait Times (Final),0.7176066968130337,1
arrivals_gt_departures,Arrivals > Departures,queueStdWeight,Queue Std Weight,18.9474,sumStdTotalWaitTimes,Sum of Std Total Wait Times (Final),0.7173508847283028,1
arrivals_gt_departures,Arrivals > Departures,queueStdWeight,Queue Std Weight,20,sumStdTotalWaitTimes,Sum of Std Total Wait Times (Final),0.7165557326441775,1
arrivals_gt_departures,Arrivals > Departures,queueStdWeight,Queue Std Weight,0,sumTotalWaitTimes,Sum of Total Wait Times (Final),0.8225286142807309,1
arrivals_gt_departures,Arrivals > Departures,queueStdWeight,Queue Std Weight,1.0526,sumTotalWaitTimes,Sum of Total Wait Times (Final),0.8221136215707183,1
arrivals_gt_departures,Arrivals > Departures,queueStdWeight,Queue Std Weight,2.1053,sumTotalWaitTimes,Sum of Total Wait Times (Final),0.8215179780413538,1
arrivals_gt_departures,Arrivals > Departures,queueStdWeight,Queue Std Weight,3.1579,sumTotalWaitTimes,Sum of Total Wait Times (Final),0.8215214368933061,1
arrivals_gt_departures,Arrivals > Departures,queueStdWeight,Queue Std Weight,4.2105,sumTotalWaitTimes,Sum of Total Wait Times (Final),0.8215020892502353,1
arrivals_gt_departures,Arrivals > Departures,queueStdWeight,Queue Std Weight,5.2632,sumTotalWaitTimes,Sum of Total Wait Times (Final),0.8224112617897172,1
arrivals_gt_departures,Arrivals > Departures,queueStdWeight,Queue Std Weight,6.3158,sumTotalWaitTimes,Sum of Total Wait Times (Final),0.8206240120399302,1
arrivals_gt_departures,Arrivals > Departures,queueStdWeight,Queue Std Weight,7.3684,sumTotalWaitTimes,Sum of Total Wait Times (Final),0.821535453142447,1
arrivals_gt_departures,Arrivals > Departures,queueStdWeight,Queue Std Weight,8.4211,sumTotalWaitTimes,Sum of Total Wait Times (Final),0.8210185023131482,1
arrivals_gt_departures,Arrivals > Departures,queueStdWeight,Queue Std Weight,9.4737,sumTotalWaitTimes,Sum of Total Wait Times (Final),0.8211438585988735,1
arrivals_gt_departures,Arrivals > Departures,queueStdWeight,Queue Std Weight,10.5263,sumTotalWaitTimes,Sum of Total Wait Times (Final),0.8213194914246815,1
arrivals_gt_departures,Arrivals > Departures,queueStdWeight,Queue Std Weight,11.5789,sumTotalWaitTimes,Sum of Total Wait Times (Final),0.8209583825046284,1
arrivals_gt_departures,Arrivals > Departures,queueStdWeight,Queue Std Weight,12.6316,sumTotalWaitTimes,Sum of Total Wait Times (Final),0.820076705947963,1
arrivals_gt_departures,Arrivals > Departures,queueStdWeight,Queue Std Weight,13.6842,sumTotalWaitTimes,Sum of Total Wait Times (Final),0.8216589717816356,1
arrivals_gt_departures,Arrivals > Departures,queueStdWeight,Queue Std Weight,14.7368,sumTotalWaitTimes,Sum of Total Wait Times (Final),0.8211664235111358,1
arrivals_gt_departures,Arrivals > Departures,queueStdWeight,Queue Std Weight,15.7895,sumTotalWaitTimes,Sum of Total Wait Times (Final),0.8215903887780148,1
arrivals_gt_departures,Arrivals > Departures,queueStdWeight,Queue Std Weight,16.8421,sumTotalWaitTimes,Sum of Total Wait Times (Final),0.8214416429959824,1
arrivals_gt_departures,Arrivals > Departures,queueStdWeight,Queue Std Weight,17.8947,sumTotalWaitTimes,Sum of Total Wait Times (Final),0.820918460223844,1
arrivals_gt_departures,Arrivals > Departures,queueStdWeight,Queue Std Weight,18.9474,sumTotalWaitTimes,Sum of Total Wait Times (Final),0.8204744675880353,1
arrivals_gt_departures,Arrivals > Departures,queueStdWeight,Queue Std Weight,20,sumTotalWaitTimes,Sum of Total Wait Times (Final),0.8214542886646126,1
arrivals_gt_departures,Arrivals > Departures,queueStdWeight,Queue Std Weight,0,throughput,Network Throughput (Final),1.1467132583814443,1
arrivals_gt_departures,Arrivals > Departures,queueStdWeight,Queue Std Weight,1.0526,throughput,Network Throughput (Final),1.1420978386820495,1
arrivals_gt_departures,Arrivals > Departures,queueStdWeight,Queue Std Weight,2.1053,throughput,Network Throughput (Final),1.1402139710509755,1
arrivals_gt_departures,Arrivals > Departures,queueStdWeight,Queue Std Weight,3.1579,throughput,Network Throughput (Final),1.1448832807570979,1
arrivals_gt_departures,Arrivals > Departures,queueStdWeight,Queue Std Weight,4.2105,throughput,Network Throughput (Final),1.1459199189052205,1
arrivals_gt_departures,Arrivals > Departures,queueStdWeight,Queue Std Weight,5.2632,throughput,Network Throughput (Final),1.1401518016995738,1
arrivals_gt_departures,Arrivals > Departures,queueStdWeight,Queue Std Weight,6.3158,throughput,Network Throughput (Final),1.1498332659660468,1
arrivals_gt_departures,Arrivals > Departures,queueStdWeight,Queue Std Weight,7.3684,throughput,Network Throughput (Final),1.1401318769819297,1
arrivals_gt_departures,Arrivals > Departures,queueStdWeight,Queue Std Weight,8.4211,throughput,Network Throughput (Final),1.1398256915498295,1
arrivals_gt_departures,Arrivals > Departures,queueStdWeight,Queue Std Weight,9.4737,throughput,Network Throughput (Final),1.1421389050301913,1
arrivals_gt_departures,Arrivals > Departures,queueStdWeight,Queue Std Weight,10.5263,throughput,Network Throughput (Final),1.1363189348664802,1
arrivals_gt_departures,Arrivals > Departures,queueStdWeight,Queue Std Weight,11.5789,throughput,Network Throughput (Final),1.1398298648032812,1
arrivals_gt_departures,Arrivals > Departures,queueStdWeight,Queue Std Weight,12.6316,throughput,Network Throughput (Final),1.1432442013572368,1
arrivals_gt_departures,Arrivals > Departures,queueStdWeight,Queue Std Weight,13.6842,throughput,Network Throughput (Final),1.1338688085676039,1
arrivals_gt_departures,Arrivals > Departures,queueStdWeight,Queue Std Weight,14.7368,throughput,Network Throughput (Final),1.1362168978562421,1
arrivals_gt_departures,Arrivals > Departures,queueStdWeight,Queue Std Weight,15.7895,throughput,Network Throughput (Final),1.1274952681388013,1
arrivals_gt_departures,Arrivals > Departures,queueStdWeight,Queue Std Weight,16.8421,throughput,Network Throughput (Final),1.1298313155361936,1
arrivals_gt_departures,Arrivals > Departures,queueStdWeight,Queue Std Weight,17.8947,throughput,Network Throughput (Final),1.1342801644761737,1
arrivals_gt_departures,Arrivals > Departures,queueStdWeight,Queue Std Weight,18.9474,throughput,Network Throughput (Final),1.134850784016186,1
arrivals_gt_departures,Arrivals > Departures,queueStdWeight,Queue Std Weight,20,throughput,Network Throughput (Final),1.1303765140212911,1
arrivals_gt_departures,Arrivals > Departures,queueStdWeight,Queue Std Weight,0,totalVehiclesEntered,Total Vehicles Entered (Final),1,1
arrivals_gt_departures,Arrivals > Departures,queueStdWeight,Queue Std Weight,1.0526,totalVehiclesEntered,Total Vehicles Entered (Final),1,1
arrivals_gt_departures,Arrivals > Departures,queueStdWeight,Queue Std Weight,2.1053,totalVehiclesEntered,Total Vehicles Entered (Final),1,1
arrivals_gt_departures,Arrivals > Departures,queueStdWeight,Queue Std Weight,3.1579,totalVehiclesEntered,Total Vehicles Entered (Final),1,1
arrivals_gt_departures,Arrivals > Departures,queueStdWeight,Queue Std Weight,4.2105,totalVehiclesEntered,Total Vehicles Entered (Final),1,1
arrivals_gt_departures,Arrivals > Departures,queueStdWeight,Queue Std Weight,5.2632,totalVehiclesEntered,Total Vehicles Entered (Final),1,1
arrivals_gt_departures,Arrivals > Departures,queueStdWeight,Queue Std Weight,6.3158,totalVehiclesEntered,Total Vehicles Entered (Final),1,1
arrivals_gt_departures,Arrivals > Departures,queueStdWeight,Queue Std Weight,7.3684,totalVehiclesEntered,Total Vehicles Entered (Final),1,1
arrivals_gt_departures,Arrivals > Departures,queueStdWeight,Queue Std Weight,8.4211,totalVehiclesEntered,Total Vehicles Entered (Final),1,1
arrivals_gt_departures,Arrivals > Departures,queueStdWeight,Queue Std Weight,9.4737,totalVehiclesEntered,Total Vehicles Entered (Final),1,1
arrivals_gt_departures,Arrivals > Departures,queueStdWeight,Queue Std Weight,10.5263,totalVehiclesEntered,Total Vehicles Entered (Final),1,1
arrivals_gt_departures,Arrivals > Departures,queueStdWeight,Queue Std Weight,11.5789,totalVehiclesEntered,Total Vehicles Entered (Final),1,1
arrivals_gt_departures,Arrivals > Departures,queueStdWeight,Queue Std Weight,12.6316,totalVehiclesEntered,Total Vehicles Entered (Final),1,1
arrivals_gt_departures,Arrivals > Departures,queueStdWeight,Queue Std Weight,13.6842,totalVehiclesEntered,Total Vehicles Entered (Final),1,1
arrivals_gt_departures,Arrivals > Departures,queueStdWeight,Queue Std Weight,14.7368,totalVehiclesEntered,Total Vehicles Entered (Final),1,1
arrivals_gt_departures,Arrivals > Departures,queueStdWeight,Queue Std Weight,15.7895,totalVehiclesEntered,Total Vehicles Entered (Final),1,1
arrivals_gt_departures,Arrivals > Departures,queueStdWeight,Queue Std Weight,16.8421,totalVehiclesEntered,Total Vehicles Entered (Final),1,1
arrivals_gt_departures,Arrivals > Departures,queueStdWeight,Queue Std Weight,17.8947,totalVehiclesEntered,Total Vehicles Entered (Final),1,1
arrivals_gt_departures,Arrivals > Departures,queueStdWeight,Queue Std Weight,18.9474,totalVehiclesEntered,Total Vehicles Entered (Final),1,1
arrivals_gt_departures,Arrivals > Departures,queueStdWeight,Queue Std Weight,20,totalVehiclesEntered,Total Vehicles Entered (Final),1,1
arrivals_gt_departures,Arrivals > Departures,queueStdWeight,Queue Std Weight,0,vehiclesInNetwork,Vehicles In Network (Final),0.9636903717444163,1
arrivals_gt_departures,Arrivals > Departures,queueStdWeight,Queue Std Weight,1.0526,vehiclesInNetwork,Vehicles In Network (Final),0.9646034913344126,1
arrivals_gt_departures,Arrivals > Departures,queueStdWeight,Queue Std Weight,2.1053,vehiclesInNetwork,Vehicles In Network (Final),0.9650430842417739,1
arrivals_gt_departures,Arrivals > Departures,queueStdWeight,Queue Std Weight,3.1579,vehiclesInNetwork,Vehicles In Network (Final),0.9639924986985619,1
arrivals_gt_departures,Arrivals > Departures,queueStdWeight,Queue Std Weight,4.2105,vehiclesInNetwork,Vehicles In Network (Final),0.9639232099446129,1
arrivals_gt_departures,Arrivals > Departures,queueStdWeight,Queue Std Weight,5.2632,vehiclesInNetwork,Vehicles In Network (Final),0.9651332752012145,1
arrivals_gt_departures,Arrivals > Departures,queueStdWeight,Queue Std Weight,6.3158,vehiclesInNetwork,Vehicles In Network (Final),0.9628103837471783,1
arrivals_gt_departures,Arrivals > Departures,queueStdWeight,Queue Std Weight,7.3684,vehiclesInNetwork,Vehicles In Network (Final),0.9650536622105065,1
arrivals_gt_departures,Arrivals > Departures,queueStdWeight,Queue Std Weight,8.4211,vehiclesInNetwork,Vehicles In Network (Final),0.9652932361000508,1
arrivals_gt_departures,Arrivals > Departures,queueStdWeight,Queue Std Weight,9.4737,vehiclesInNetwork,Vehicles In Network (Final),0.9647235128508995,1
arrivals_gt_departures,Arrivals > Departures,queueStdWeight,Queue Std Weight,10.5263,vehiclesInNetwork,Vehicles In Network (Final),0.9660868092367336,1
arrivals_gt_departures,Arrivals > Departures,queueStdWeight,Queue Std Weight,11.5789,vehiclesInNetwork,Vehicles In Network (Final),0.9653873632227417,1
arrivals_gt_departures,Arrivals > Departures,queueStdWeight,Queue Std Weight,12.6316,vehiclesInNetwork,Vehicles In Network (Final),0.964548918356604,1
arrivals_gt_departures,Arrivals > Departures,queueStdWeight,Queue Std Weight,13.6842,vehiclesInNetwork,Vehicles In Network (Final),0.9667655339775385,1
arrivals_gt_departures,Arrivals > Departures,queueStdWeight,Queue Std Weight,14.7368,vehiclesInNetwork,Vehicles In Network (Final),0.9661196632667144,1
arrivals_gt_departures,Arrivals > Departures,queueStdWeight,Queue Std Weight,15.7895,vehiclesInNetwork,Vehicles In Network (Final),0.9683139006140279,1
arrivals_gt_departures,Arrivals > Departures,queueStdWeight,Queue Std Weight,16.8421,vehiclesInNetwork,Vehicles In Network (Final),0.9678785827975587,1
arrivals_gt_departures,Arrivals > Departures,queueStdWeight,Queue Std Weight,17.8947,vehiclesInNetwork,Vehicles In Network (Final),0.9666108403429869,1
arrivals_gt_departures,Arrivals > Departures,queueStdWeight,Queue Std Weight,18.9474,vehiclesInNetwork,Vehicles In Network (Final),0.966575562297836,1
arrivals_gt_departures,Arrivals > Departures,queueStdWeight,Queue Std Weight,20,vehiclesInNetwork,Vehicles In Network (Final),0.9676774262304331,1
arrivals_gt_departures,Arrivals > Departures,queueWeight,Queue Size Weight,0,sumAvgWaitTimes,Sum of Average Wait Times (Final),0.8926530174987829,1
arrivals_gt_departures,Arrivals > Departures,queueWeight,Queue Size Weight,1.0526,sumAvgWaitTimes,Sum of Average Wait Times (Final),0.8939923909301312,1
arrivals_gt_departures,Arrivals > Departures,queueWeight,Queue Size Weight,2.1053,sumAvgWaitTimes,Sum of Average Wait Times (Final),0.8875359724424838,1
arrivals_gt_departures,Arrivals > Departures,queueWeight,Queue Size Weight,3.1579,sumAvgWaitTimes,Sum of Average Wait Times (Final),0.880914274418267,1
arrivals_gt_departures,Arrivals > Departures,queueWeight,Queue Size Weight,4.2105,sumAvgWaitTimes,Sum of Average Wait Times (Final),0.882690345457156,1
arrivals_gt_departures,Arrivals > Departures,queueWeight,Queue Size Weight,5.2632,sumAvgWaitTimes,Sum of Average Wait Times (Final),0.8922028417078827,1
arrivals_gt_departures,Arrivals > Departures,queueWeight,Queue Size Weight,6.3158,sumAvgWaitTimes,Sum of Average Wait Times (Final),0.8862822781351798,1
arrivals_gt_departures,Arrivals > Departures,queueWeight,Queue Size Weight,7.3684,sumAvgWaitTimes,Sum of Average Wait Times (Final),0.8894281260676654,1
arrivals_gt_departures,Arrivals > Departures,queueWeight,Queue Size Weight,8.4211,sumAvgWaitTimes,Sum of Average Wait Times (Final),0.8799856242837784,1
arrivals_gt_departures,Arrivals > Departures,queueWeight,Queue Size Weight,9.4737,sumAvgWaitTimes,Sum of Average Wait Times (Final),0.8886032655797922,1
arrivals_gt_departures,Arrivals > Departures,queueWeight,Queue Size Weight,10.5263,sumAvgWaitTimes,Sum of Average Wait Times (Final),0.8875366559343253,1
arrivals_gt_departures,Arrivals > Departures,queueWeight,Queue Size Weight,11.5789,sumAvgWaitTimes,Sum of Average Wait Times (Final),0.8893749064522369,1
arrivals_gt_departures,Arrivals > Departures,queueWeight,Queue Size Weight,12.6316,sumAvgWaitTimes,Sum of Average Wait Times (Final),0.8865220151582477,1
arrivals_gt_departures,Arrivals > Departures,queueWeight,Queue Size Weight,13.6842,sumAvgWaitTimes,Sum of Average Wait Times (Final),0.8879279242007174,1
arrivals_gt_departures,Arrivals > Departures,queueWeight,Queue Size Weight,14.7368,sumAvgWaitTimes,Sum of Average Wait Times (Final),0.894292197379757,1
arrivals_gt_departures,Arrivals > Departures,queueWeight,Queue Size Weight,15.7895,sumAvgWaitTimes,Sum of Average Wait Times (Final),0.8816403643794866,1
arrivals_gt_departures,Arrivals > Departures,queueWeight,Queue Size Weight,16.8421,sumAvgWaitTimes,Sum of Average Wait Times (Final),0.8820942922615527,1
arrivals_gt_departures,Arrivals > Departures,queueWeight,Queue Size Weight,17.8947,sumAvgWaitTimes,Sum of Average Wait Times (Final),0.8819176559354802,1
arrivals_gt_departures,Arrivals > Departures,queueWeight,Queue Size Weight,18.9474,sumAvgWaitTimes,Sum of Average Wait Times (Final),0.8844924934697379,1
arrivals_gt_departures,Arrivals > Departures,queueWeight,Queue Size Weight,20,sumAvgWaitTimes,Sum of Average Wait Times (Final),0.8860249644620913,1
arrivals_gt_departures,Arrivals > Departures,queueWeight,Queue Size Weight,0,sumQueueSizes,Total Queue Size (Final),0.9561021819444883,1
arrivals_gt_departures,Arrivals > Departures,queueWeight,Queue Size Weight,1.0526,sumQueueSizes,Total Queue Size (Final),0.9558018722028998,1
arrivals_gt_departures,Arrivals > Departures,queueWeight,Queue Size Weight,2.1053,sumQueueSizes,Total Queue Size (Final),0.9554597791947623,1
arrivals_gt_departures,Arrivals > Departures,queueWeight,Queue Size Weight,3.1579,sumQueueSizes,Total Queue Size (Final),0.9560888193388398,1
arrivals_gt_departures,Arrivals > Departures,queueWeight,Queue Size Weight,4.2105,sumQueueSizes,Total Queue Size (Final),0.9560398592163379,1
arrivals_gt_departures,Arrivals > Departures,queueWeight,Queue Size Weight,5.2632,sumQueueSizes,Total Queue Size (Final),0.9559173671679119,1
arrivals_gt_departures,Arrivals > Departures,queueWeight,Queue Size Weight,6.3158,sumQueueSizes,Total Queue Size (Final),0.9548209505530583,1
arrivals_gt_departures,Arrivals > Departures,queueWeight,Queue Size Weight,7.3684,sumQueueSizes,Total Queue Size (Final),0.9550061007605404,1
arrivals_gt_departures,Arrivals > Departures,queueWeight,Queue Size Weight,8.4211,sumQueueSizes,Total Queue Size (Final),0.9552524512281411,1
arrivals_gt_departures,Arrivals > Departures,queueWeight,Queue Size Weight,9.4737,sumQueueSizes,Total Queue Size (Final),0.9536420911612858,1
arrivals_gt_departures,Arrivals > Departures,queueWeight,Queue Size Weight,10.5263,sumQueueSizes,Total Queue Size (Final),0.9544693566830291,1
arrivals_gt_departures,Arrivals > Departures,queueWeight,Queue Size Weight,11.5789,sumQueueSizes,Total Queue Size (Final),0.9536812297734628,1
arrivals_gt_departures,Arrivals > Departures,queueWeight,Queue Size Weight,12.6316,sumQueueSizes,Total Queue Size (Final),0.9537609837390163,1
arrivals_gt_departures,Arrivals > Departures,queueWeight,Queue Size Weight,13.6842,sumQueueSizes,Total Queue Size (Final),0.9536835325541306,1
arrivals_gt_departures,Arrivals > Departures,queueWeight,Queue Size Weight,14.7368,sumQueueSizes,Total Queue Size (Final),0.9541327904712532,1
arrivals_gt_departures,Arrivals > Departures,queueWeight,Queue Size Weight,15.7895,sumQueueSizes,Total Queue Size (Final),0.9550473086494612,1
