regime,factorKey,factorLabel,factorValue,seedRep,metricKey,metricLabel,fixedValue,greedyValue,ratio,arrivalsPerStep,departuresPerStep,gridSize,simDuration,arrivalMin,arrivalMax,departureRate,requestedFactorValue,runSeed,inflowSeedOffset
arrivals_gt_departures,greedyDecisionInterval,Greedy Decision Interval (steps),5,0,sumTotalWaitTimes,Sum of Total Wait Times (Final),28859351,23738339,0.8225527663459931,400,160,5,500,0,40,8,5,2,0
arrivals_gt_departures,greedyDecisionInterval,Greedy Decision Interval (steps),5,0,sumStdTotalWaitTimes,Sum of Std Total Wait Times (Final),9029465.74203942,6497789.696250929,0.7196206156471135,400,160,5,500,0,40,8,5,2,0
arrivals_gt_departures,greedyDecisionInterval,Greedy Decision Interval (steps),7,0,throughput,Network Throughput (Final),39408,44871,1.1386266747868452,400,160,5,500,0,40,8,7,2,0
arrivals_gt_departures,greedyDecisionInterval,Greedy Decision Interval (steps),7,0,totalVehiclesEntered,Total Vehicles Entered (Final),199064,199064,1,400,160,5,500,0,40,8,7,2,0
arrivals_gt_departures,greedyDecisionInterval,Greedy Decision Interval (steps),7,0,vehiclesInNetwork,Vehicles In Network (Final),159656,154193,0.9657826827679511,400,160,5,500,0,40,8,7,2,0
arrivals_gt_departures,greedyDecisionInterval,Greedy Decision Interval (steps),7,0,sumQueueSizes,Total Queue Size (Final),158449,151939,0.9589142247663286,400,160,5,500,0,40,8,7,2,0
arrivals_gt_departures,greedyDecisionInterval,Greedy Decision Interval (steps),7,0,sumAvgWaitTimes,Sum of Average Wait Times (Final),8464.534642514416,7689.728520054582,0.908464415920959,400,160,5,500,0,40,8,7,2,0
arrivals_gt_departures,greedyDecisionInterval,Greedy Decision Interval (steps),7,0,sumTotalWaitTimes,Sum of Total Wait Times (Final),28903571,23756407,0.8219194437946785,400,160,5,500,0,40,8,7,2,0
arrivals_gt_departures,greedyDecisionInterval,Greedy Decision Interval (steps),7,0,sumStdTotalWaitTimes,Sum of Std Total Wait Times (Final),9014235.218823815,6525881.5436931,0.7239528795593824,400,160,5,500,0,40,8,7,2,0
arrivals_gt_departures,greedyDecisionInterval,Greedy Decision Interval (steps),8,0,throughput,Network Throughput (Final),39644,44705,1.1276611845424276,400,160,5,500,0,40,8,8,2,0
arrivals_gt_departures,greedyDecisionInterval,Greedy Decision Interval (steps),8,0,totalVehiclesEntered,Total Vehicles Entered (Final),199064,199064,1,400,160,5,500,0,40,8,8,2,0
arrivals_gt_departures,greedyDecisionInterval,Greedy Decision Interval (steps),8,0,vehiclesInNetwork,Vehicles In Network (Final),159420,154359,0.9682536695521264,400,160,5,500,0,40,8,8,2,0
arrivals_gt_departures,greedyDecisionInterval,Greedy Decision Interval (steps),8,0,sumQueueSizes,Total Queue Size (Final),158234,152094,0.9611967086719668,400,160,5,500,0,40,8,8,2,0
arrivals_gt_departures,greedyDecisionInterval,Greedy Decision Interval (steps),8,0,sumAvgWaitTimes,Sum of Average Wait Times (Final),8460.535754545548,7644.517352276338,0.9035500320614103,400,160,5,500,0,40,8,8,2,0
arrivals_gt_departures,greedyDecisionInterval,Greedy Decision Interval (steps),8,0,sumTotalWaitTimes,Sum of Total Wait Times (Final),28886332,23745714,0.822039779920829,400,160,5,500,0,40,8,8,2,0
arrivals_gt_departures,greedyDecisionInterval,Greedy Decision Interval (steps),8,0,sumStdTotalWaitTimes,Sum of Std Total Wait Times (Final),9019913.14770517,6581666.869640518,0.7296818452531346,400,160,5,500,0,40,8,8,2,0
arrivals_gt_departures,greedyDecisionInterval,Greedy Decision Interval (steps),10,0,throughput,Network Throughput (Final),39571,43714,1.104697884814637,400,160,5,500,0,40,8,10,2,0
arrivals_gt_departures,greedyDecisionInterval,Greedy Decision Interval (steps),10,0,totalVehiclesEntered,Total Vehicles Entered (Final),199064,199064,1,400,160,5,500,0,40,8,10,2,0
arrivals_gt_departures,greedyDecisionInterval,Greedy Decision Interval (steps),10,0,vehiclesInNetwork,Vehicles In Network (Final),159493,155350,0.9740239383546613,400,160,5,500,0,40,8,10,2,0
arrivals_gt_departures,greedyDecisionInterval,Greedy Decision Interval (steps),10,0,sumQueueSizes,Total Queue Size (Final),158297,152978,0.9663986051536037,400,160,5,500,0,40,8,10,2,0
arrivals_gt_departures,greedyDecisionInterval,Greedy Decision Interval (steps),10,0,sumAvgWaitTimes,Sum of Average Wait Times (Final),8482.116185403767,7907.466851455592,0.9322516549658862,400,160,5,500,0,40,8,10,2,0
arrivals_gt_departures,greedyDecisionInterval,Greedy Decision Interval (steps),10,0,sumTotalWaitTimes,Sum of Total Wait Times (Final),28872661,23845932,0.8259000443360589,400,160,5,500,0,40,8,10,2,0
arrivals_gt_departures,greedyDecisionInterval,Greedy Decision Interval (steps),10,0,sumStdTotalWaitTimes,Sum of Std Total Wait Times (Final),9023424.452756796,6582535.408941058,0.729494156393141,400,160,5,500,0,40,8,10,2,0
arrivals_gt_departures,greedyDecisionInterval,Greedy Decision Interval (steps),11,0,throughput,Network Throughput (Final),39577,43397,1.0965207064709301,400,160,5,500,0,40,8,11,2,0
arrivals_gt_departures,greedyDecisionInterval,Greedy Decision Interval (steps),11,0,totalVehiclesEntered,Total Vehicles Entered (Final),199064,199064,1,400,160,5,500,0,40,8,11,2,0
arrivals_gt_departures,greedyDecisionInterval,Greedy Decision Interval (steps),11,0,vehiclesInNetwork,Vehicles In Network (Final),159487,155667,0.9760482045558572,400,160,5,500,0,40,8,11,2,0
arrivals_gt_departures,greedyDecisionInterval,Greedy Decision Interval (steps),11,0,sumQueueSizes,Total Queue Size (Final),158290,153431,0.9693031777117949,400,160,5,500,0,40,8,11,2,0
arrivals_gt_departures,greedyDecisionInterval,Greedy Decision Interval (steps),11,0,sumAvgWaitTimes,Sum of Average Wait Times (Final),8469.953633902574,8091.850277233393,0.9553594537807443,400,160,5,500,0,40,8,11,2,0
arrivals_gt_departures,greedyDecisionInterval,Greedy Decision Interval (steps),11,0,sumTotalWaitTimes,Sum of Total Wait Times (Final),28892689,23923890,0.8280257334303498,400,160,5,500,0,40,8,11,2,0
arrivals_gt_departures,greedyDecisionInterval,Greedy Decision Interval (steps),11,0,sumStdTotalWaitTimes,Sum of Std Total Wait Times (Final),9018504.697074287,6560091.829671459,0.7274034942621512,400,160,5,500,0,40,8,11,2,0
arrivals_gt_departures,greedyDecisionInterval,Greedy Decision Interval (steps),13,0,throughput,Network Throughput (Final),39534,43078,1.0896443567562097,400,160,5,500,0,40,8,13,2,0
arrivals_gt_departures,greedyDecisionInterval,Greedy Decision Interval (steps),13,0,totalVehiclesEntered,Total Vehicles Entered (Final),199064,199064,1,400,160,5,500,0,40,8,13,2,0
arrivals_gt_departures,greedyDecisionInterval,Greedy Decision Interval (steps),13,0,vehiclesInNetwork,Vehicles In Network (Final),159530,155986,0.9777847426816273,400,160,5,500,0,40,8,13,2,0
arrivals_gt_departures,greedyDecisionInterval,Greedy Decision Interval (steps),13,0,sumQueueSizes,Total Queue Size (Final),158331,153714,0.9708395702673513,400,160,5,500,0,40,8,13,2,0
arrivals_gt_departures,greedyDecisionInterval,Greedy Decision Interval (steps),13,0,sumAvgWaitTimes,Sum of Average Wait Times (Final),8484.525034370732,8012.810533217446,0.9444029572377506,400,160,5,500,0,40,8,13,2,0
arrivals_gt_departures,greedyDecisionInterval,Greedy Decision Interval (steps),13,0,sumTotalWaitTimes,Sum of Total Wait Times (Final),28881120,23925733,0.8284212315865866,400,160,5,500,0,40,8,13,2,0
arrivals_gt_departures,greedyDecisionInterval,Greedy Decision Interval (steps),13,0,sumStdTotalWaitTimes,Sum of Std Total Wait Times (Final),9022459.165398568,6642091.031102145,0.7361730221595001,400,160,5,500,0,40,8,13,2,0
arrivals_gt_departures,greedyDecisionInterval,Greedy Decision Interval (steps),14,0,throughput,Network Throughput (Final),39583,42931,1.0845817648990728,400,160,5,500,0,40,8,14,2,0
arrivals_gt_departures,greedyDecisionInterval,Greedy Decision Interval (steps),14,0,totalVehiclesEntered,Total Vehicles Entered (Final),199064,199064,1,400,160,5,500,0,40,8,14,2,0
arrivals_gt_departures,greedyDecisionInterval,Greedy Decision Interval (steps),14,0,vehiclesInNetwork,Vehicles In Network (Final),159481,156133,0.9790069036436942,400,160,5,500,0,40,8,14,2,0
arrivals_gt_departures,greedyDecisionInterval,Greedy Decision Interval (steps),14,0,sumQueueSizes,Total Queue Size (Final),158283,153874,0.9721448291983347,400,160,5,500,0,40,8,14,2,0
arrivals_gt_departures,greedyDecisionInterval,Greedy Decision Interval (steps),14,0,sumAvgWaitTimes,Sum of Average Wait Times (Final),8481.112182268691,8208.32751541345,0.9678362152282872,400,160,5,500,0,40,8,14,2,0
arrivals_gt_departures,greedyDecisionInterval,Greedy Decision Interval (steps),14,0,sumTotalWaitTimes,Sum of Total Wait Times (Final),28887155,23943351,0.8288580512688078,400,160,5,500,0,40,8,14,2,0
arrivals_gt_departures,greedyDecisionInterval,Greedy Decision Interval (steps),14,0,sumStdTotalWaitTimes,Sum of Std Total Wait Times (Final),9021959.850274356,6692625.449013207,0.7418150335494661,400,160,5,500,0,40,8,14,2,0
arrivals_gt_departures,greedyDecisionInterval,Greedy Decision Interval (steps),16,0,throughput,Network Throughput (Final),39486,41593,1.053360684799676,400,160,5,500,0,40,8,16,2,0
arrivals_gt_departures,greedyDecisionInterval,Greedy Decision Interval (steps),16,0,totalVehiclesEntered,Total Vehicles Entered (Final),199064,199064,1,400,160,5,500,0,40,8,16,2,0
arrivals_gt_departures,greedyDecisionInterval,Greedy Decision Interval (steps),16,0,vehiclesInNetwork,Vehicles In Network (Final),159578,157471,0.9867964255724473,400,160,5,500,0,40,8,16,2,0
arrivals_gt_departures,greedyDecisionInterval,Greedy Decision Interval (steps),16,0,sumQueueSizes,Total Queue Size (Final),158389,155338,0.9807372986760444,400,160,5,500,0,40,8,16,2,0
arrivals_gt_departures,greedyDecisionInterval,Greedy Decision Interval (steps),16,0,sumAvgWaitTimes,Sum of Average Wait Times (Final),8481.061393106058,8309.826252919622,0.9798097039687006,400,160,5,500,0,40,8,16,2,0
arrivals_gt_departures,greedyDecisionInterval,Greedy Decision Interval (steps),16,0,sumTotalWaitTimes,Sum of Total Wait Times (Final),28879865,24136293,0.835748124168863,400,160,5,500,0,40,8,16,2,0
arrivals_gt_departures,greedyDecisionInterval,Greedy Decision Interval (steps),16,0,sumStdTotalWaitTimes,Sum of Std Total Wait Times (Final),9022714.228946533,6755905.034068291,0.748766375908715,400,160,5,500,0,40,8,16,2,0
arrivals_gt_departures,greedyDecisionInterval,Greedy Decision Interval (steps),17,0,throughput,Network Throughput (Final),39682,41910,1.0561463635905448,400,160,5,500,0,40,8,17,2,0
arrivals_gt_departures,greedyDecisionInterval,Greedy Decision Interval (steps),17,0,totalVehiclesEntered,Total Vehicles Entered (Final),199064,199064,1,400,160,5,500,0,40,8,17,2,0
arrivals_gt_departures,greedyDecisionInterval,Greedy Decision Interval (steps),17,0,vehiclesInNetwork,Vehicles In Network (Final),159382,157154,0.986021006136201,400,160,5,500,0,40,8,17,2,0
arrivals_gt_departures,greedyDecisionInterval,Greedy Decision Interval (steps),17,0,sumQueueSizes,Total Queue Size (Final),158192,154858,0.9789243450996258,400,160,5,500,0,40,8,17,2,0
arrivals_gt_departures,greedyDecisionInterval,Greedy Decision Interval (steps),17,0,sumAvgWaitTimes,Sum of Average Wait Times (Final),8448.98746767003,8306.24460605272,0.9831053292286782,400,160,5,500,0,40,8,17,2,0
arrivals_gt_departures,greedyDecisionInterval,Greedy Decision Interval (steps),17,0,sumTotalWaitTimes,Sum of Total Wait Times (Final),28864665,24112191,0.8353532251283706,400,160,5,500,0,40,8,17,2,0
arrivals_gt_departures,greedyDecisionInterval,Greedy Decision Interval (steps),17,0,sumStdTotalWaitTimes,Sum of Std Total Wait Times (Final),9021791.223597677,6785233.89802392,0.7520938724758174,400,160,5,500,0,40,8,17,2,0
arrivals_gt_departures,greedyDecisionInterval,Greedy Decision Interval (steps),19,0,throughput,Network Throughput (Final),39437,41375,1.049141668991049,400,160,5,500,0,40,8,19,2,0
arrivals_gt_departures,greedyDecisionInterval,Greedy Decision Interval (steps),19,0,totalVehiclesEntered,Total Vehicles Entered (Final),199064,199064,1,400,160,5,500,0,40,8,19,2,0
arrivals_gt_departures,greedyDecisionInterval,Greedy Decision Interval (steps),19,0,vehiclesInNetwork,Vehicles In Network (Final),159627,157689,0.9878591967524291,400,160,5,500,0,40,8,19,2,0
arrivals_gt_departures,greedyDecisionInterval,Greedy Decision Interval (steps),19,0,sumQueueSizes,Total Queue Size (Final),158455,155474,0.9811870878167303,400,160,5,500,0,40,8,19,2,0
arrivals_gt_departures,greedyDecisionInterval,Greedy Decision Interval (steps),19,0,sumAvgWaitTimes,Sum of Average Wait Times (Final),8468.716861404993,8541.356553409612,1.0085774141695143,400,160,5,500,0,40,8,19,2,0
arrivals_gt_departures,greedyDecisionInterval,Greedy Decision Interval (steps),19,0,sumTotalWaitTimes,Sum of Total Wait Times (Final),28915007,24316461,0.8409633447434407,400,160,5,500,0,40,8,19,2,0
arrivals_gt_departures,greedyDecisionInterval,Greedy Decision Interval (steps),19,0,sumStdTotalWaitTimes,Sum of Std Total Wait Times (Final),9015393.874000762,6827262.303466809,0.757289409523832,400,160,5,500,0,40,8,19,2,0
arrivals_gt_departures,greedyDecisionInterval,Greedy Decision Interval (steps),20,0,throughput,Network Throughput (Final),39650,41298,1.0415636822194199,400,160,5,500,0,40,8,20,2,0
arrivals_gt_departures,greedyDecisionInterval,Greedy Decision Interval (steps),20,0,totalVehiclesEntered,Total Vehicles Entered (Final),199064,199064,1,400,160,5,500,0,40,8,20,2,0
arrivals_gt_departures,greedyDecisionInterval,Greedy Decision Interval (steps),20,0,vehiclesInNetwork,Vehicles In Network (Final),159414,157766,0.9896621375788827,400,160,5,500,0,40,8,20,2,0
arrivals_gt_departures,greedyDecisionInterval,Greedy Decision Interval (steps),20,0,sumQueueSizes,Total Queue Size (Final),158235,155905,0.9852750655670364,400,160,5,500,0,40,8,20,2,0
arrivals_gt_departures,greedyDecisionInterval,Greedy Decision Interval (steps),20,0,sumAvgWaitTimes,Sum of Average Wait Times (Final),8468.664810014181,8630.418506045118,1.0191002595639,400,160,5,500,0,40,8,20,2,0
arrivals_gt_departures,greedyDecisionInterval,Greedy Decision Interval (steps),20,0,sumTotalWaitTimes,Sum of Total Wait Times (Final),28883996,24450872,0.8465197128541355,400,160,5,500,0,40,8,20,2,0
arrivals_gt_departures,greedyDecisionInterval,Greedy Decision Interval (steps),20,0,sumStdTotalWaitTimes,Sum of Std Total Wait Times (Final),9015623.673251152,6857255.055853393,0.7605968598931744,400,160,5,500,0,40,8,20,2,0
arrivals_gt_departures,greedyDecisionInterval,Greedy Decision Interval (steps),22,0,throughput,Network Throughput (Final),39621,40632,1.0255167714091011,400,160,5,500,0,40,8,22,2,0
arrivals_gt_departures,greedyDecisionInterval,Greedy Decision Interval (steps),22,0,totalVehiclesEntered,Total Vehicles Entered (Final),199064,199064,1,400,160,5,500,0,40,8,22,2,0
arrivals_gt_departures,greedyDecisionInterval,Greedy Decision Interval (steps),22,0,vehiclesInNetwork,Vehicles In Network (Final),159443,158432,0.9936591760064726,400,160,5,500,0,40,8,22,2,0
arrivals_gt_departures,greedyDecisionInterval,Greedy Decision Interval (steps),22,0,sumQueueSizes,Total Queue Size (Final),158272,156349,0.9878500303275374,400,160,5,500,0,40,8,22,2,0
arrivals_gt_departures,greedyDecisionInterval,Greedy Decision Interval (steps),22,0,sumAvgWaitTimes,Sum of Average Wait Times (Final),8455.428420819988,8798.262903013256,1.0405460805923328,400,160,5,500,0,40,8,22,2,0
arrivals_gt_departures,greedyDecisionInterval,Greedy Decision Interval (steps),22,0,sumTotalWaitTimes,Sum of Total Wait Times (Final),28885195,24542310,0.8496501408420473,400,160,5,500,0,40,8,22,2,0
arrivals_gt_departures,greedyDecisionInterval,Greedy Decision Interval (steps),22,0,sumStdTotalWaitTimes,Sum of Std Total Wait Times (Final),9021109.173727939,6907401.105885266,0.7656931063423555,400,160,5,500,0,40,8,22,2,0
arrivals_gt_departures,greedyDecisionInterval,Greedy Decision Interval (steps),23,0,throughput,Network Throughput (Final),39499,40786,1.0325831033697055,400,160,5,500,0,40,8,23,2,0
arrivals_gt_departures,greedyDecisionInterval,Greedy Decision Interval (steps),23,0,totalVehiclesEntered,Total Vehicles Entered (Final),199064,199064,1,400,160,5,500,0,40,8,23,2,0
arrivals_gt_departures,greedyDecisionInterval,Greedy Decision Interval (steps),23,0,vehiclesInNetwork,Vehicles In Network (Final),159565,158278,0.9919343214364053,400,160,5,500,0,40,8,23,2,0
arrivals_gt_departures,greedyDecisionInterval,Greedy Decision Interval (steps),23,0,sumQueueSizes,Total Queue Size (Final),158383,156320,0.9869746121742864,400,160,5,500,0,40,8,23,2,0
arrivals_gt_departures,greedyDecisionInterval,Greedy Decision Interval (steps),23,0,sumAvgWaitTimes,Sum of Average Wait Times (Final),8461.17218619349,8554.20131268348,1.0109948272464886,400,160,5,500,0,40,8,23,2,0
arrivals_gt_departures,greedyDecisionInterval,Greedy Decision Interval (steps),23,0,sumTotalWaitTimes,Sum of Total Wait Times (Final),28926618,24546072,0.8485634926281392,400,160,5,500,0,40,8,23,2,0
arrivals_gt_departures,greedyDecisionInterval,Greedy Decision Interval (steps),23,0,sumStdTotalWaitTimes,Sum of Std Total Wait Times (Final),9011123.540535254,7007775.590093702,0.7776805587638681,400,160,5,500,0,40,8,23,2,0
arrivals_gt_departures,greedyDecisionInterval,Greedy Decision Interval (steps),25,0,throughput,Network Throughput (Final),39478,40599,1.028395562085212,400,160,5,500,0,40,8,25,2,0
arrivals_gt_departures,greedyDecisionInterval,Greedy Decision Interval (steps),25,0,totalVehiclesEntered,Total Vehicles Entered (Final),199064,199064,1,400,160,5,500,0,40,8,25,2,0
arrivals_gt_departures,greedyDecisionInterval,Greedy Decision Interval (steps),25,0,vehiclesInNetwork,Vehicles In Network (Final),159586,158465,0.9929755742984974,400,160,5,500,0,40,8,25,2,0
arrivals_gt_departures,greedyDecisionInterval,Greedy Decision Interval (steps),25,0,sumQueueSizes,Total Queue Size (Final),158377,156539,0.9883947795450096,400,160,5,500,0,40,8,25,2,0
arrivals_gt_departures,greedyDecisionInterval,Greedy Decision Interval (steps),25,0,sumAvgWaitTimes,Sum of Average Wait Times (Final),8482.620683102316,8876.831473054584,1.0464727593840841,400,160,5,500,0,40,8,25,2,0
arrivals_gt_departures,greedyDecisionInterval,Greedy Decision Interval (steps),25,0,sumTotalWaitTimes,Sum of Total Wait Times (Final),28904056,24672601,0.853603418150034,400,160,5,500,0,40,8,25,2,0
arrivals_gt_departures,greedyDecisionInterval,Greedy Decision Interval (steps),25,0,sumStdTotalWaitTimes,Sum of Std Total Wait Times (Final),9021842.713009536,7115588.049381318,0.7887067282962724,400,160,5,500,0,40,8,25,2,0
arrivals_gt_departures,greedyDecisionInterval,Greedy Decision Interval (steps),26,0,throughput,Network Throughput (Final),39476,40448,1.0246225554767454,400,160,5,500,0,40,8,26,2,0
arrivals_gt_departures,greedyDecisionInterval,Greedy Decision Interval (steps),26,0,totalVehiclesEntered,Total Vehicles Entered (Final),199064,199064,1,400,160,5,500,0,40,8,26,2,0
arrivals_gt_departures,greedyDecisionInterval,Greedy Decision Interval (steps),26,0,vehiclesInNetwork,Vehicles In Network (Final),159588,158616,0.9939093164899616,400,160,5,500,0,40,8,26,2,0
arrivals_gt_departures,greedyDecisionInterval,Greedy Decision Interval (steps),26,0,sumQueueSizes,Total Queue Size (Final),158395,156374,0.9872407588623379,400,160,5,500,0,40,8,26,2,0
arrivals_gt_departures,greedyDecisionInterval,Greedy Decision Interval (steps),26,0,sumAvgWaitTimes,Sum of Average Wait Times (Final),8458.656356552583,9073.286917286425,1.0726629070653417,400,160,5,500,0,40,8,26,2,0
arrivals_gt_departures,greedyDecisionInterval,Greedy Decision Interval (steps),26,0,sumTotalWaitTimes,Sum of Total Wait Times (Final),28912804,24847614,0.8593982790461969,400,160,5,500,0,40,8,26,2,0
arrivals_gt_departures,greedyDecisionInterval,Greedy Decision Interval (steps),26,0,sumStdTotalWaitTimes,Sum of Std Total Wait Times (Final),9020139.396181174,7061283.0887572225,0.7828352510546273,400,160,5,500,0,40,8,26,2,0
arrivals_gt_departures,greedyDecisionInterval,Greedy Decision Interval (steps),28,0,throughput,Network Throughput (Final),39643,39558,0.9978558635824736,400,160,5,500,0,40,8,28,2,0
arrivals_gt_departures,greedyDecisionInterval,Greedy Decision Interval (steps),28,0,totalVehiclesEntered,Total Vehicles Entered (Final),199064,199064,1,400,160,5,500,0,40,8,28,2,0
arrivals_gt_departures,greedyDecisionInterval,Greedy Decision Interval (steps),28,0,vehiclesInNetwork,Vehicles In Network (Final),159421,159506,1.0005331794431098,400,160,5,500,0,40,8,28,2,0
arrivals_gt_departures,greedyDecisionInterval,Greedy Decision Interval (steps),28,0,sumQueueSizes,Total Queue Size (Final),158186,157401,0.9950374875146979,400,160,5,500,0,40,8,28,2,0
arrivals_gt_departures,greedyDecisionInterval,Greedy Decision Interval (steps),28,0,sumAvgWaitTimes,Sum of Average Wait Times (Final),8481.710244363345,9180.220743738435,1.0823549118338835,400,160,5,500,0,40,8,28,2,0
arrivals_gt_departures,greedyDecisionInterval,Greedy Decision Interval (steps),28,0,sumTotalWaitTimes,Sum of Total Wait Times (Final),28894345,25027602,0.8661764784770168,400,160,5,500,0,40,8,28,2,0
arrivals_gt_departures,greedyDecisionInterval,Greedy Decision Interval (steps),28,0,sumStdTotalWaitTimes,Sum of Std Total Wait Times (Final),9020534.08725457,7009015.458952196,0.7770067039440026,400,160,5,500,0,40,8,28,2,0
arrivals_gt_departures,greedyDecisionInterval,Greedy Decision Interval (steps),30,0,throughput,Network Throughput (Final),39536,38487,0.9734672197490895,400,160,5,500,0,40,8,30,2,0
arrivals_gt_departures,greedyDecisionInterval,Greedy Decision Interval (steps),30,0,totalVehiclesEntered,Total Vehicles Entered (Final),199064,199064,1,400,160,5,500,0,40,8,30,2,0
arrivals_gt_departures,greedyDecisionInterval,Greedy Decision Interval (steps),30,0,vehiclesInNetwork,Vehicles In Network (Final),159528,160577,1.0065756481620782,400,160,5,500,0,40,8,30,2,0
arrivals_gt_departures,greedyDecisionInterval,Greedy Decision Interval (steps),30,0,sumQueueSizes,Total Queue Size (Final),158358,158558,1.0012629611386858,400,160,5,500,0,40,8,30,2,0
arrivals_gt_departures,greedyDecisionInterval,Greedy Decision Interval (steps),30,0,sumAvgWaitTimes,Sum of Average Wait Times (Final),8471.139860442974,9148.612465568545,1.0799741966590721,400,160,5,500,0,40,8,30,2,0
arrivals_gt_departures,greedyDecisionInterval,Greedy Decision Interval (steps),30,0,sumTotalWaitTimes,Sum of Total Wait Times (Final),28905269,24967383,0.8637658068499553,400,160,5,500,0,40,8,30,2,0
arrivals_gt_departures,greedyDecisionInterval,Greedy Decision Interval (steps),30,0,sumStdTotalWaitTimes,Sum of Std Total Wait Times (Final),9013781.748897582,6855556.875486364,0.7605638861097145,400,160,5,500,0,40,8,30,2,0
arrivals_gt_departures,lookaheadH,Greedy Lookahead Horizon H (steps),1,0,throughput,Network Throughput (Final),39521,45044,1.1397484881455429,400,160,5,500,0,40,8,1,2,0
arrivals_gt_departures,lookaheadH,Greedy Lookahead Horizon H (steps),1,0,totalVehiclesEntered,Total Vehicles Entered (Final),199064,199064,1,400,160,5,500,0,40,8,1,2,0
arrivals_gt_departures,lookaheadH,Greedy Lookahead Horizon H (steps),1,0,vehiclesInNetwork,Vehicles In Network (Final),159543,154020,0.9653823734040353,400,160,5,500,0,40,8,1,2,0
arrivals_gt_departures,lookaheadH,Greedy Lookahead Horizon H (steps),1,0,sumQueueSizes,Total Queue Size (Final),158362,151742,0.9581970422197245,400,160,5,500,0,40,8,1,2,0
arrivals_gt_departures,lookaheadH,Greedy Lookahead Horizon H (steps),1,0,sumAvgWaitTimes,Sum of Average Wait Times (Final),8468.4671016364,7595.777623572154,0.896948353510683,400,160,5,500,0,40,8,1,2,0
arrivals_gt_departures,lookaheadH,Greedy Lookahead Horizon H (steps),1,0,sumTotalWaitTimes,Sum of Total Wait Times (Final),28894742,23801967,0.823747344759126,400,160,5,500,0,40,8,1,2,0
arrivals_gt_departures,lookaheadH,Greedy Lookahead Horizon H (steps),1,0,sumStdTotalWaitTimes,Sum of Std Total Wait Times (Final),9022627.34109856,6603428.415797701,0.7318742275566147,400,160,5,500,0,40,8,1,2,0
arrivals_gt_departures,lookaheadH,Greedy Lookahead Horizon H (steps),2,0,throughput,Network Throughput (Final),39611,45355,1.145010224432607,400,160,5,500,0,40,8,2,2,0
arrivals_gt_departures,lookaheadH,Greedy Lookahead Horizon H (steps),2,0,totalVehiclesEntered,Total Vehicles Entered (Final),199064,199064,1,400,160,5,500,0,40,8,2,2,0
arrivals_gt_departures,lookaheadH,Greedy Lookahead Horizon H (steps),2,0,vehiclesInNetwork,Vehicles In Network (Final),159453,153709,0.9639768458417214,400,160,5,500,0,40,8,2,2,0
arrivals_gt_departures,lookaheadH,Greedy Lookahead Horizon H (steps),2,0,sumQueueSizes,Total Queue Size (Final),158293,151533,0.957294384464253,400,160,5,500,0,40,8,2,2,0
arrivals_gt_departures,lookaheadH,Greedy Lookahead Horizon H (steps),2,0,sumAvgWaitTimes,Sum of Average Wait Times (Final),8447.886027675193,7536.16710274546,0.8920772697521072,400,160,5,500,0,40,8,2,2,0
arrivals_gt_departures,lookaheadH,Greedy Lookahead Horizon H (steps),2,0,sumTotalWaitTimes,Sum of Total Wait Times (Final),28895498,23772905,0.8227200306428358,400,160,5,500,0,40,8,2,2,0
arrivals_gt_departures,lookaheadH,Greedy Lookahead Horizon H (steps),2,0,sumStdTotalWaitTimes,Sum of Std Total Wait Times (Final),9017417.058890332,6563598.834983069,0.7278801448483492,400,160,5,500,0,40,8,2,2,0
arrivals_gt_departures,lookaheadH,Greedy Lookahead Horizon H (steps),3,0,throughput,Network Throughput (Final),39682,45382,1.143641953530568,400,160,5,500,0,40,8,3,2,0
arrivals_gt_departures,lookaheadH,Greedy Lookahead Horizon H (steps),3,0,totalVehiclesEntered,Total Vehicles Entered (Final),199064,199064,1,400,160,5,500,0,40,8,3,2,0
arrivals_gt_departures,lookaheadH,Greedy Lookahead Horizon H (steps),3,0,vehiclesInNetwork,Vehicles In Network (Final),159382,153682,0.9642368648906401,400,160,5,500,0,40,8,3,2,0
arrivals_gt_departures,lookaheadH,Greedy Lookahead Horizon H (steps),3,0,sumQueueSizes,Total Queue Size (Final),158192,151445,0.9573492970567412,400,160,5,500,0,40,8,3,2,0
arrivals_gt_departures,lookaheadH,Greedy Lookahead Horizon H (steps),3,0,sumAvgWaitTimes,Sum of Average Wait Times (Final),8459.021513129506,7570.3071887871865,0.8949388740810129,400,160,5,500,0,40,8,3,2,0
arrivals_gt_departures,lookaheadH,Greedy Lookahead Horizon H (steps),3,0,sumTotalWaitTimes,Sum of Total Wait Times (Final),28861995,23729427,0.8221686338730223,400,160,5,500,0,40,8,3,2,0
arrivals_gt_departures,lookaheadH,Greedy Lookahead Horizon H (steps),3,0,sumStdTotalWaitTimes,Sum of Std Total Wait Times (Final),9024286.548087686,6543680.070278166,0.7251188263370051,400,160,5,500,0,40,8,3,2,0
arrivals_gt_departures,lookaheadH,Greedy Lookahead Horizon H (steps),4,0,throughput,Network Throughput (Final),39445,45301,1.1484598808467485,400,160,5,500,0,40,8,4,2,0
arrivals_gt_departures,lookaheadH,Greedy Lookahead Horizon H (steps),4,0,totalVehiclesEntered,Total Vehicles Entered (Final),199064,199064,1,400,160,5,500,0,40,8,4,2,0
